,Review1,"bản thân không trang điểm chỉ dùng kem chống nắng nên dùng nước tẩy trang là phù hợp, cứ nghĩ dịch covid sẽ ảnh hưởng đến thời gian vận chuyển nên sẽ bị nhận sản phẩm bị lâu không ngờ, vẫn như lúc chưa dịch, cám ơn tiki và đối tác vận chuyển"
1269,Mình rất ít khi review sản phẩm. Nhưng riêng sản phẩm này trước khi mua về đọc feedback của các bạn tại đây loạn quá quyết định mua xem một ông hoàng bán hàng online uy tín như tiki thực hư thế nào. Đây là sản phẩm của mình khi nhận được. Mọi thứ đều nguyên vẹn và mới 100%. Chất lượng các bạn tự đánh giá nhé
1270,"Tàm tạm. Giá máy cũng tương ứng con điện thoại cấu hình mạnh nhưng so về tốc độ thì quá chậm chạp, ì ạch và chức năng thì vẫn cổ (đây là lỗi của hãng chứ ko phải của Tiki) - Công nghệ thì phát triển mà AMAZON có vẻ ì ạch quá!

CHỉ vì nó ko có các tính năng nên giúp ng đọc ko phân tâm sang các ứng dụng khác, đó là điểm mạnh duy nhất mà Amazon biết khai thác :)

Shop ơi, làm thế nào dderr mở được các thư mục mình copy vào. Tôi copy vào tới 20GB nhưng nó ra tới hơn 1400 trang danh sách nên ko thể nào tìm đc sách mình cần đọc trước... cần giúp đỡ gấp , thanks"
1271,Mình mua được 2 tuần rồi. Chơi luôn bản 32Gb mà bữa giờ up sách lên chưa hết 500Mb Đặt tối sáng giao liền. Đóng gói cẩn thận. Lần đầu mua kindle thấy đọc hiệu quả hơn hẳn. Hi vọng bền bỉ theo năm tháng như anh em trên cộng đồng kindle chia sẻ. Thanks Tiki.
1272,"Hàng nguyên seal phải kích hoạt khi mở máy lần đầu. Bản 32GB nên hàng Nhật => không gỡ quảng cáo được nhưng chả sao cả vì để cái quảng cáo lúc mở máy cho đẹp. Bạn nào muốn mua được bản Mũ để gỡ quảng cáo thì mình nghĩ nên mua bản 8GB, đôi khi về hàng Mỹ. Đọc truyện chữ hay truyện tranh đều rất thích. Cầm nhẹ tay và không bị mỏi mắt khi đọc. Cộng đồng hỗ trợ kindle lại nhiều nữa. Đọc trên pdf hơi tù vì nó sẽ không full màn hình mà bị thu nhỏ lại. Vấn đề này thì thì chỉ cần install KCC và Kindlegen để convert pdf về mobi thôi. Còn truyện tranh thì có thể tự làm được nếu không tìm thấy trên mạng. Quá tuyệt vời! Tiki giao hàng nhanh hơn dự kiến nhưng để có hàng thì cũng chờ hơi lâu."
1273,"Máy tốt, giá tốt"
1274,
1275,mình mua 2 máy mà có 1 máy bị liệt phím di chuyển lên xuống giờ làm sao
1276,hàng đẹp chuẩn luôn
1277,"Mình mua tặng sinh nhật chồng, anh ấy rất thích và bản thân mình cũng vậy. Máy nhỏ gọn, nhẹ tênh, thiết kế dễ cầm màu đen nhám nhìn sang trọng và tối giản, cảm giác đọc thì như đang cầm sách chỉ là hỏng có cái mùi yêu yêu như trang giấy hoy. Tiki cũng giao hàng sớm hơn dự kiến tận 3 ngày, nói chung rất hài lòng. Điểm cộng cho máy và cả tiki"
1278,"Máy đẹp và nhẹ. Đọc sách dịu mắt, thích lắm. Cơ mà pin mình sạc đầy lần đầu dùng đọc rải rác mỗi ngày một ít thì 1 tuần hết pin. Không trâu bò lắm như mô tả. Mình cũng không bật wifi á. Máy cũng dễ dùng ạ."
1279,"Máy trắng xinh xắn, bề mặt máy cũng như màn hình tránh dính dấu vân tay tốt. Pin ổn, sách đọc thì không có gì bàn cãi cả. Nhìn là đã muốn đọc sách rùi. Giao hàng đúng thời gian, đóng gói cẩn thận. Thank you 😍"
1280,"Mình đặt màu trắng mà giao màu đen. 
gói hàng kĩ, số serie trong máy và ngoài hộp giống nhau.
máy hơi chậm, mỗi lần chạm màn hình bị nháy đen 1 cái rồi mới ra nền trắng bình thường. vậy là máy có lỗi ko?"
1281,"tiki làm việc thiếu trách nhiệm, tới lúc mình gửi phản hồi thì mới thúc đẩy việc giao hàng.
Máy của shop mới, nguyên seal, đẹp, nhưng chỉ có 6gb chứ không phải 8gb như quảng cáo."
1282,Hình KLQ. Hàng giao nhanh. Mới đầu ưng ý. Dùng dần sẽ cho cảm nhận tiếp.
1283,vận chuyển gần 1 tháng mới nhận đc
1284,"xài ổn định, giá vừa túi tiền"
1285,
1286,"Máy nguyên seal đẹp không tì vết. Xứng đáng đến từng đồng bỏ ra.
Mình đang dùng Galaxy Note 8 và giờ đổi dùng Galaxy Note 20 Ultra 5G. Phải nói rằng cảm giác hoàn thiện của máy là cực tốt. Điều duy nhất khiến mình không thích chính là cụm camera quá khổ, dù vẫn biết đây là xu hướng công nghệ của các hãng sản xuất.
Trải nghiệm vô cùng mượt mà dù chip xử lý chưa phải đỉnh nhất tại thời điểm hiện tại."
1287,"Chọn gói vận chuyển giao hàng trong ngày thu cước cao hơn, nhưng đến hôm sau mới giao. Gọi lên tổng đài 3 lần nhưng có vẻ thông tin khiếu nại của khách ko đc tôn trọng và giải quyết. Shipper giao hàng bảo không nhận đc thông tin đơn hàng này cần giao gấp, như vậy các bộ phận của  tiki làm việc ko tương tác với nhau để xử lý sự cố. Chứng tỏ coi thường khách hàng."
1288,"sản phẩm xịn mịn, tuy nhiên mình từng sử dụng Note 9, trong hộp có sẵn ốp nhựa và ngòi bút Spen để thay nhưng note 20 lại không thấy. Đầu sạc Tai C 2 chiều hơi bất tiện khi kết nối vào lap chép dữ liệu."
1289,"Hàng chính hãng, nguyên seal, tuy đã kích hoạt bảo hành hơn 2 tháng nhưng rẻ hơn so với thế giới di động đến hơn 9 triệu thì như vậy quá okie, hàng của tiki trading rất tốt"
1290,"sp ko có gì hấp dẫn, chụp hình ko đẹp như quang cao, thinh thoang bi lag, chậm, mau hết pin. ko bik hang binh thuong ntn, xem tren mang chi thay phien ban màu đồng la chinh hang ma cai nay kiem tra van co imei tren he thong ko bik sao, lỡ mua nhưng ko hài lòng lắm."
1291,"Giao Hàng Nhanh, giá tốt, đóng gói kỷ lưỡng, đẹp như mô tả, sẽ ủng hộ shop"
1292,"Chiếc điện thoại này có thể nghe được, gọi được, rất là tốt."
1293,Không ngờ Viettel cùng đẳng cấp với china.
1294,kddi ic i ii i. i ii i ii. i.  iii.  k i i. i i i ii. i
1295,Gui tra lai don hang nay...ly do xai het pin lien tuc...may bi loi
1296,"Hàng tốt chính hàng, giao hàng nhanh , đóng gói cận hận"
1297,pin nhanh hết quá . chế độ bảo hành thế nào shop ?
1298,ok
1299,Oke
1300,Mới mua nhưng dùng ổn
1301,"Điện thoại hàng chính hãng, có tem bảo hành, đóng hộp và phụ kiện đầy đủ. Giá cao hơn một tí so với mua tại các cửa hàng truyền thống."
1302,Điện thoại này gọi rất phê. Giọng nói của các cô gái mà nghe qua điện thoại Panasonic này thì như rót mật vào tai. Thích thiệt chứ! Nếu ai không cảm nhận giống tôi thì...tôi không biết đâu nhé!
1303,"Điện thoại mua bị hư phím, phím số 6 ko thể nhấn dc, nên ko thể gọi cho bất kì số điện thoại nào có số 6 được. Bây giờ mình biết liên hệ giải quyết vấn đề ra sao??"
1304,"Đóng gói cẩn thận. Hàng chính hãng, giao đúng mầu. Giá rẻ hơn so với sản phẩm cùng loại ở cá siêu thị điện máy."
1305,"Hàng đúng mô tả! Hàng chính hãng, sử dụng tốt! Hàng đúng mô tả! Hàng chính hãng, sử dụng tốt! Giao hàng nhanh! Chuông tốt"
1306,Ok
1307,
1308,"Giao hàng siêu nhanh chưa tới 2 tiếng là nhận được.
Shipper giao hàng cẩn thận, dễ thương.
POCO X3 có thể coi là Flagship của POCO nên máy có chất lượng hoàn thiện tốt:
- Màn IPS LCD này là hàng loại tốt, nhìn rất trong, không quá ngả xanh hay ám vàng như các máy trong cùng tầm giá. Bật 120mzH lướt rất mượt.
- Cấu hình thuộc phân khúc tiệm cận cao cấp, cân mọi thể loại game. Thao tác hầu như không thấy giật lag (Không hiểu sao mấy kênh Youtube chê MiUI chứ mình thấy nó thông minh và mượt như iOS :)
- Kết luận: Với mức giá bán tốt trên Tiki + Freeship 2 giờ thì mình rất hài lòng. 5 sao!"
1309,Điện thoại rất oke. Wifi mạnh sóng động khỏe. Máy khá thô phù hợp tay to và chơi game nhiều. Xem file full hđ ngon. Nói chung hàng này phổ tầm tiền trên 5trieeu thì nên mua. Cám ơn shop Mi và Tiki. Chúc các bạn làm ăn luôn phát đạt vui vẻ.
1310,"Đặt hàng tối 10.11 sau lúc chơi 10s on top, áp thêm cái VC giảm 4l. 
Sang tối 11 vẫn có VC đấy luôn, nên giá cũng tạm ổn, bên pee bán 5590 nhưng VC giảm 10%

14 nhận hàng. Buồn là k có bản 128g vs lại tìm mãi k thấy que chọc sim 😂 
Con gái cầm thấy máy bị nặg. Vớt đc cái chính hãng chứ k30 5g đẹp hơn, tiki lại hổng bán"
1311,"shipper rất có tâm và chiều khách hàng , nhiệt tình nhã nhặn giao hàng nhanh. điện thoại dùng BAO PHÊ ko biết chê chỗ nào nữa, cày tốc chiến cả ngày kèm nghe gọi suốt mà chỉ phải sạc 1 lần 1 ngày, sạc chỉ mất có 1 tiếng. loa thoại tốt, màn mượt và nhạy. nhiều tính năng hữu ích , chơi game 1 tiếng chỉ mất khoảng gần 10% và ko nóng, nói chung là NGON ĐÉT sau 11 ngày trải nghiệm"
1312,"Rất hài lòng với khâu đóng gói và giao hàng của Tiki, đặt hôm qua là hôm sau giao rồi dù mình ở tỉnh. Mình mua điện thoại cho mẹ vì đt mẹ tự nhiên bị hư, tuy không canh được mã giảm to như đợt sinh nhật nhưng cũng hài lòng vì áp thêm tiki xu. Nói chung là ưng ý lắm nạ. Về điện thoại thì hơi nặng, nhưng cấu hình mạnh, thao tác nhanh."
1313,"sản phẩm tuyệt vời, mẫu mã đẹp, đóng gói cẩn thận. giao hàng nhanh và bảo mật cao."
1314,"đã nhận hàng, đầy đủ phụ kiện, nguyên seal. Rất hài lòng."
1315,"Sp chất lượng tốt nhưng lần này tiki giao hành chậm! Mua 3 tiếng sau thấy chuyển sang đang vận chuyển mà 4 ngày sau mới tới! Khi tới thì hộp bị rách, hộp sp bị móp!"
1316,"Sản phẩm tốt, đóng gói hơi móp tí nhưng máy không vấn đề gì."
1317,hàng tốt. nhu cầu lướt web đọc báo và học tập. loa ngoài xuất sắc màn hình qua tốt so với giá 5 *
1318,Thiếu bản hướng dẫn bằng tiếng Việt. Khi chọn vùng thì không có Việt nam nên khó đăng kí
1319,"Đẹp như hình, giao hàng đúng hẹn, đóng hộp tuy nhiê"
1320,"Máy đẹp nguyên seal, bao da đẹp ạ. ở ngoài màu nhạt hơn trong hình nhiều.
Giao hàng nhanh hơn dự kiến. đặt hôm 24 mà 29 đã nhận dc. cảm ơn Tiki vs shop Máy đọc sách nhiều nhé!
Có từ điển Duden luôn, hạnh phúc! 
Cảm ứng thì không phải là quá nhạy. đọc ko mỏi mắt, ko chói. ♥️"
1321,"Mình mua của Techmorevn, bên trong bao bọc kĩ, máy mới leng keng, còn niêm phong đầy đủ, mới đầu dùng chưa quen nên thấy hơi khó chịu, giờ thì ổn hơn, máy mới về nên xả cho hết pin rồi mới cắm sạc mọi người nhé, mình thử sạc đầy 100%, bật chế độ máy bay, ngủ dậy thấy còn có 22% hơi giật mình. Sạc lần thứ 2 thì pin trâu hơn nhiều, lâu lâu mới tụt 1% pin. Máy thích hợp đọc ngoài trời hơn là trùm mền đọc trong bóng tối như mình huhu

Điểm trừ là đợt này băng keo của tiki có vấn đề hay sao í, mình bị vài thùng đồ đặt trên tiki từ đợt trước tết đến giờ, cứ tới tay mình nhận là băng keo hở 1 chút vậy đó, thò tay vào trong được luôn nha, ví dụ có mua hàng nhỏ nhỏ là rớt ra ngoài trong quá trình vận chuyển chắc luôn."
1322,"Máy xài tiện lợi, copy ebook vào máy được nhiều sách. Máy gọn nhẹ, nếu muốn dùng vocabulary thì phải mua sách tại amazon thì mới xài được. shop tặng thêm case, pin xài lâu mình đọc mấy ngày mới hết tùy vào thời gian sử dụng. Máy lúc đầu hơi khó xài nhưng lên .ạng search cách dùng là xài được ngay. Tiki giao hàng nhanh, đúng dự kiến. Máy còn nguyên seal."
1323,"Mình đã mua sản phẩm này, thật sự rất thất vọng. Màn hình tự động chuyển tứ tung, ví dụ mình đang đọc trang số 10 thì màn hình tự động nhảy liên tục qua vô số trang, mình phải chuyển lui lại trang số 10,chưa xong lại tự động nhảy tiếp. Màng hình nhiều khi đứng yên, phải nhiều lần tắt máy khởi động lại, pin thì rất mau hết không như giới thiệu.Trước kia mình đã từng gởi người mua từ bên Nhật về, Sài rất tốt, sau đó mình đã đem tặng cho e gái. Mình thấy Tiki cũng có bán nên mua thử, không ngờ lại kém quá. Bây giờ mình rất chán"
1324,"Mình đang dùng rồi, rất ưng ý, hàng nguyên tem, mới. Cảm giác thay đổi được cách đọc sách, mang được cả tủ sách chỉ gói gọn trong một chiếc máy. Rất nhẹ nhàng tiện lợi.
còn có cả thư cảm ơn của công ty nữa. Rất chuyên nghiệp. Cảm ơn Techmorevn!!! Cảm ơn Tiki."
1325,"diện thoại đúng như quảng cáo đẹp, gọn nhẹ loa nghe nhạc MP3 to rõ sản phẩm đóng gói kỹ giao hàng nhiệt tình giá cả rẻ tôi rất hài lòng mọi người nên mua"
1326,"Chat lượng sản phẩm tuyệt vời,giao hàng nhanh"
1327,thấy đẹp đó còn lâu dài thì  chưa biết để thời gian thẩm định đi
1328,sản phẩm chất lượng
1329,Sản phẩm tốt giá bình thường ok mua ủng hộ👍
1330,"hàng được đóng gói kỹ. Máy còn nguyên seal, nguyên tem. Máy xài tốt"
1331,Máy đã kích hoạt bảo hành điện tử. Dùng mượt mà. Giao hàng nhanh. Nói chung hài lòng.
1332,giao hàng rất lâu. lâu hơn cả dự kiến. hơn 1 tháng.K hiểu nổi
1333,
1334,
1335,"Đối với dòng Feature phone thì con này có vẻ hơi yếu về pin. Mình sài chưa đc 1 ngày nhưng đánh giá sơ bộ thì nó mình sạc đầy lúc 1h trưa sài đến 5h thì còn 83% pin. Về hiệu năng thì do không kỳ vọng gì nhiều nên không thấy gì. Nhưng app hơi ít, KaiOS ra cũng lâu mà chưa có Spotify hay một số phần mêm giải trí cơ bản. Phần mềm giải trí Tiếng Việt thì càng không có. Một số bán nói cài app nền Java vẫn chạy ổn nhưng mình chưa thử nên không đánh giá đc."
1336,
1337,
1338,
1339,máy dùng rất ok nhưng mà tiếc là ko có lỗ bỏ sim
1340,"hàng đẹp đúng như mô tả, đóng gói cẩn thận, giao hàng nhanh"
1341,
1342,Chất lượng tốt như quảng cáo. Rất đáng tiền
1343,"bắt wifi mạnh, chia sẻ mạng tốt, các tính năng khác cũng khá tốt"
1344,sản phẩm tốt hợp túi tiền
1345,
1346,
1347,rất tệ sạc từ hum qua tới sáng mà vẫn k có pin.kiểu như pin bị chai hay sao ớ🙄
1348,sư dụng thoi gian thi moi biet tốt hay xấu.hàng về thì đong gọi đẹp kỹ càng.đúng mẫu đúng hàng.tuy nhien có 1 đơn hàng mà chia ra giao 4 lan.rat mat thoi gian
1349,"Mình sắm cho đứa cháu đem đi lên doanh trại, vậy mà mất sóng, dù ở ngay Biên Hòa :(
Kiểu dáng màu sắc thì được. Mà giờ không xài được :(("
1350,đã cài đặt mà chỉ có dung ko có chuông.thì cho người già dùng sao dk.lại vứt đi phí tiền mua
1351,"Điện thoại nhẹ, thao tác đơn giản. Chữ hơi to quá nên đọc phải kéo xuống hơi nhiều"
1352,"Máy đẹp, giao hàng rất nhanh tầm 2 ngày là mình nhận được, đóng gói kỹ."
1353,"Shop tư vấn nhiệy tình, trả lời nhanh và ship cũng nhanh nữa"
1354,"Sản phẩm dùng oke, phù hợp với việc đọc sách không ảnh hưởng bởi bên ngoài"
1355,Máy đúng như quảng cáo
1356,"Hàng nguyên seal, nv tư vấn tốt"
1357,sản phẩm tốt. giao hàng lại nhanh nữa.👍
1358,
1359,
1360,
1361,
1362,"điện thoại mới nhận, mọi thứ đều tốt, không bị hỏng võ do vận chuyển và bật mở máy chưa thấy lỗi. chắc để trải nghiệm thêm sau 1 tuần sử dụng mói chính xác được"
1363,"sao mình lắp sim Viettel homephone vào mà cứ hiện z hoài là sao, sim máy củ mình đang sài bình thường nha, k phải tại sim đâu nha, nhờ bộ phận kỹ thuật giúp đỡ giùm mình"
1364,"Mình vừa nhận, máy như máy cũ, pin hỏng, bật không lên phải cắm nguồn. sạch không vào điện, rút nguồn máy tắt. Đang liên hệ đổi lại mà thủ tục rườm rà lắm. chán!"
1365,"Điện thoại mới mua được 4 ngày thì gặp lỗi không hiển thị bất cứ thông tin gì trên màn hình mặc dù vẫn gọi và nhận được cuộc gọi, đề nghị đổi sản phầm khác"
1366,nhận hàng hổng xài được ...Không có tiếng việt...mua cho người lớn tuổi không có tiếng việt sau xài...quá tệ.... gắn sim không vô  shop làm vậy ai.chơi un.....làm tiki mất uy tín
1367,"chưa dùng đc 3 ngày hỏng lỗi sạc pin các kiểu, nhắn tin phản hồi cho shop để hỏi về chính sách bảo hành mà ko thấy phản hồi gì. chán kiểu làm việc. thấy hàng mới chính hãng thì mới mua ai ngờ giờ thành cục gạch chặn giấy. bực ko thể chịu được"
1368,"Tôi mở hộp, cắm sạc 1h, nhấn và dữ nút tắt cuộc gọi/ nút khởi động nhưng không lên nguồn. Máy lỗi nguồn, không lên màn hình. Bây giờ tôi phải làm thủ tục trả lại chiệc điện thoại này như thế nào hả tiki?"
1369,"shop giao hàng nhanh, bọc đồ cẩn thận, máy đẹp nha mn"
1370,"Máy đẹp, loa to, dành cho người lớn tuổi rất thích hợp. Túm lại là ok nhé !"
1371,Điện thoại chưa dùng nổi 30 phút màn hình tối thui
1372,Giao hàng nhanh. Rẻ hơn chỗ khác. Còn chất lượng điện thoại thì tạm thôi. Chữ kiểu bị rỗ nên nhìn lâu mỏi mắt
1373,"giao hàng nhanh,đóng gói cẩn thẩn,shipper nhiệt tình mới dùng rất mượt ko bt sau này thế nào ...bjo thì ok"
1374,máy ok nhung giao hàng hoi lâu
1375,"Cùng cấu hình thì lùi lại 500k -1tr  thì bằng đc mấy cái ĐT của TQ rồi. ĐT hỏng tính mua samsung thử xem vì dù sao cũng thương hiệu lướn mà chán quá, anh em tầm tiền này đừng ham samsung làm gì, toàn đt full China đc dán mác Samsung thôi, chứ nhân lực chất xám samsung họ đổ vào flagship thôi. 
Tiki hổ trợ về sản phẩm thì tốt, chỉ là bản thân sản phẩm ko tốt thôi."
1376,"Điện thoại ổn trong tầm giá. Màn hình, camera, pin tốt. Máy mỏng nhưng kích thước hơi lớn nên người có bàn tay nhỏ sẽ cầm nắm không được thoải mái."
1377,Ổn định  cho người sử dụng. Cháng đục luôn
1378,vì mua tặng người thân nên chưa khui hộp. giao hàng nhanh. hộp đc niêm phong đàng hoàng. chất lượng thì để xài rồi mới biết
1379,hàng giao nhanh hộp hơi trầy sp bên trong có bụi nhưng lên ok đợi kích hoạt bh điện tử coi sao
1380,"Máy chính hãng, màu mận cực xinh, tư vấn nhiệt tình và giao hàng nhanh, thời lượng pin cũng rất tốt. Đọc liên tục ngày 2-3 tiếng nhưng chỉ cần sạc 2 tuần 1 lần. Thời gian sạc cũng rất rất nhanh. Đèn sáng đều. Nói chung 100đ 💯"
1381,
1382,
1383,
1384,
1384,"đóng gói kĩ, giao hàng nhanh, chị shipper dễ thương, sữa tắm thơm lắm ạ"
1385,"Sản phẩm nhận đc bị bể. Đề nghị shop chú ý, thêm gói chống sốc. Không hài lòng lắm😑"
1386,"nắp bị nứt, sữa tắm bị chảy ra một ít.cần đóng gói kĩ hơn"
1387,Giao hàng nhanh . Đúng mẫu mùi rất thơm
1388,
1389,"Mua thử cho biết, ok thì cũng ủng hộ hàng VN dài lâu. Vậy mà....khẩu trang bịch 10 tới 2 cái thiếu 1 bên quai (lần đầu mới gặp), mấy cái đủ 2 quai thì đeo vào cảm giác chật và khó chịu hơn những loại khác. Ngay khâu kiểm tra chất lượng mẫu mã bề ngoài cũng sơ sài đến vậy rồi ai dám tin tưởng khả năng block virus của SP???"
1390,Khẩu trang bán không đúng như quảng cáo sản phẩm trên tiki. Không có tiêu chuẩn FDA      như quảng cáo trên vỏ hộp (kèm theo hình ảnh chụp). Khẩu trang quảng cáo 5 lớp trên tiki nhưng thực tế khẩu trang chỉ co 4 lớp. Thất vọng hoàn toàn kiểu treo đầu dê bán thịt chó. Tẩy chay shop bán hàng *** này.
1391,Hàng đặt gì mà cả 2 tháng trời mới giao mà cũng ko thèm liên lạc gì với khách hàng. giao hàng thì hàng móp méo tùm lum. quá thất vọng. trang bắt phải có 1 sao mới bình luận được chứ ko là ko thèm cho 1 sao nào
1392,"Đã nhận được sản phẩm hộp 10 chiếc khẩu trang vn-n95 hàng OK, shop uy tín, chúc shop bán nhiều đơn hàng tốt hơn nữa…."
1393,Khẩu trang mỏng lét. Bao bì không ghi rõ thông tin và tiêu chuẩn sản phẩm. Tên sản phẩm VNN95 là đánh lừa người dùng vì nghĩ là khẩu trang N95. Hàng chất lượng không tương xứng với giá cả.
1394,"Hình ảnh chỉ mang tính chất nhận xu
Thật ra mua bên tiki thì lúc nào cũng hài lòng về mảng giao hàng rồi
Sản phẩm lúc trước mình đặt bên stubaki bên shopee và bên tiki giống nhau nhưng tiki giao nhanh và shipper linh động thời gian hơn.
Dầu gội và dầu xả rất thơm, tóc thì không bị hư tổn thêm như dove thôi chứ thật ra ngăn ngừa rụng tóc thì cũng tuỳ á. Nhưng thơm"
1395,"Về sản phẩm thì chất lượng ok. Tuy nhiên, mặc dù đọc review, rút kinh nghiệm, tick chọn quà tặng như yêu cầu nhưng vẫn ko có quà.
Về vận chuyển, biết là dịch mà bên vận chuyển giao cực kỳ lâu, cùng 1 nhà cung cấp mà đặt app khác thì nhận từ tám đời rồi, cái này cả 1 tháng mới nhận được"
1396,"Canh đợt sale mua để được tặng tuýp dưỡng tóc, nhưng khi khui ra lại không có. Cảm giác thất vọng và hối hận khi mua tận 3 bộ. 
Thời gian giao lâu thì có thể thông cảm nhưng thật sự cảm giác giống như bị lừa. 
Nhưng đã dùng sản phẩm này và biết nó tốt nên cho 2 sao."
1397,"Chưa có dùng thử gì hết mà cứ bắt viết đánh giá, sau 1 tháng thì mình sd tốt sẽ để nguyên đánh giá, không thì sửa lại. Đỡ phiền các bạn cần tìm thông tin chính xác về sản phẩm."
1398,"Đóng gói chắc chắn, giao hàng đúng theo ngày đã dự kiến 4-5 ngày, mở ra thì 2 chai khá đầy, vòi xịt dễ dàng. Mới dùng nhưng không thích mùi lắm, hơi hóa học, mùi nồng hơn Trésemme và Head&shoulder trước dùng, còn hiệu quả thì chưa rõ ràng lắm, có vẻ tóc mềm mượt hơn 1 xíu vì mới gội 1 lần"
1399,"Giới thiệu là có quà: Bình giữ nhiệt,...  cuối cùng ko có. Hãng lớn mà làm ăn mất uy tín. Bình giữ nhiệt bao nhiêu tiền. Tôi sẽ đưa thông tin này ở các sàn TMĐT khác. Có chăng tiền được giảm chính là giá của bình giữ nhiệt không shop. Vậy có phải miệng nói tặng nhưng thực tế là bán kèm 🙂"
1400,"điểm cộng: 
sp nhẹ, cầm vừa tay, sp màu đen đẹp, đã thử các chế độ.
điểm trừ của sp là: mức độ rung ở mức trung bình đến khá. mình đg sử dụng sp bàn chải điện của philip sonic song song, nên thấy rõ dc sự khác biêt mức rung của 2 sp. Anw mua lúc sale còn 820k vs giá này cũng tạm dc."
1401,"Không tốt như kỳ vọng, giá cũng khá đắt. Mình thấy tặng 2 bàn chải sạch sâu không chấp nhận nổi,bh có 30 ngày mn cân nhắc trs khi mua nhé. Bàn chải đánh khá yếu so với mình, và mình thấy ko dc vệ sinh cho lắm. Quà thì chưa thấy chỉ thấy bàn chải thôi do phải tách đơn ra. Mn k bị lỗi gì chứ cầm thấy to mà đánh yếu quá đi......"
1402,"Đặt từ đầu tháng mà mãi mới về. Mình từng dùng nhiều loại bcđr điện và thực sự thấy ưng em P/s này. 
- Nhiều tính năng làm sạch, trắng răng và chăm sóc nướu. Dùng xong cảm giác sạch cực kỳ.
- Rung mạnh, ngưng mỗi 30s và tự động tắt sau 2p. Pin trâu, xài được liên tục nên cực kỳ phù hợp với đứa lười như mình.
- Thiết kế nhỏ gọn, cầm chắc tay, ít tiếng ồn. Đặc biệt có nắp đậy đầu bàn chải nên rất vệ sinh.
Nói chung, với giá cả săn sales tầm hơn 700k (bonus cả quà) mà sạch, tiện, gọn thì mình cảm thấy rất hài lòng :"">"
1403,"Đóng gói ok. Đầu tư quảng cáo, fb đi đâu cũng gặp. Dùng cho người mới từ bàn chải thường lên bàn chải điện thì ok. Mình dùng phillip 2 năm rồi. chuyển qua PS vì hàng chính hãng, dễ mua hơn. Nhưng mức độ làm sạch và độ rung thua xa cái mình dùng trước kia"
1404,"Tiki giao hàng siêu nhanh, mình vừa đặt hôm qua, mua làm quà tặng cho mẹ mà nay đã giao hàng về tận dưới quê rồi. Mẹ mình rất thích😍. 7 năm là khách hàng của Tiki chưa bao giờ phải phàn nàn hay thất vọng về dịch vụ cả. Thanks Tiki và chúc Tiki team luôn lớn mạnh và phát triển nhé!"
1405,Mình đã mua tại shop rất nhiều lần. Sản phẩm gội phủ bạc tốt mà gội xong thấy mềm tóc lắm luôn ý. Sản phẩm chính hãng cảm xốp nhé.
1406,"sp chính hãng nha mn ơi,mn có thể ad icheck là check ra dc nha,mh mới miwrhafng chưa sd nhưng check thấy chính hãng cũng yên tâm,mn nên mua shop này nha!"
1407,"Giao hàng nhanh 2h, sản phẩm chính hãng, đóng gói cẩn thận chắc chắn. Mọi người nên mua nhé. vote 5*"
1408,Chưa dùng nên chưa có đánh giá . Tuy nhiên xác nhận là hàng chính hãng
1409,Giao hàng trể chấp nhân đươc .  Mua hang có quà tăng đi kèm hầu như các đai lý đều không giao quà tăng ăn chăn bớt quà tăng của khách . Tiki quản cáo mua có quà tăng giao hàng lại không có. Vây ai mà còn mua hàng rồi lấy qua tăng bán lai. Dịch ngươi ta còn lên tiki mua hàng làm ăn kiểu này ai còn mua nữa. Tôi mong nơi bán hàng trả lai quà tăng cho khách. Không thì làm ăn đươc bao lâu đâu.
1410,"Mình từng đặt hàng trên Tiki rất nhiều và luôn cảm thấy tin tưởng về khâu đóng gói , giao hadng cũng như chất lượng sản phẩm của Tiki . Nhưng lần này rất thất vọng. Hàng đóng gói cực kì ẩu. không có chống sốc hay gì cả chỉ bọc 1 lớp bóng dù đã lưu ý hàng dễ vỡ. Vỏ hộp móp méo thậm chí còn bị thủng. Mình còn ngửi thấy mùi dầu gội tràn ra ngoài. Thực sự thất vọng"
1411,"Mở hộp ra thấy mùi thơm dễ chịu, đóng gói cẩn thận. Chưa dùng nên chưa bik chất lượng sản phẩm ntn. Có quà tặng đi kèm. Nói chung chim ưng okokokokokokokokeuwuwuwuwiieiwuwiwiwiwiwiwiwieieieieieiejejejeieieieoeoeoeoeoeeoeowooeoeeoeooeoeoeoeowowowowowoeoeoeoeoeoeoeoeoeoeoeoeoeoe"
